ts,o,h,l,c,v
1783569600,29274.1,29324.3,29216.7,29219.8,14288.0
1783573200,29221.0,29345.1,29190.3,29199.7,14082.0
1783576800,29200.6,29288.0,29167.3,29276.7,13803.0
1783580400,29277.3,29329.2,29233.3,29323.1,12312.0
1783584000,29323.7,29379.6,29245.1,29377.6,13568.0
1783587600,29377.5,29412.8,29342.9,29382.7,11553.0
1783591200,29382.9,29476.8,29374.2,29454.8,11033.0
1783594800,29452.8,29505.6,29414.3,29431.9,12339.0
1783598400,29432.1,29440.2,29384.3,29415.4,11323.0
1783602000,29415.2,29439.4,29335.1,29371.1,10812.0
1783605600,29371.2,29490.8,29349.1,29466.6,12219.0
1783609200,29466.8,29556.8,29451.2,29506.2,12897.0
1783612800,29506.4,29701.1,29442.3,29680.6,14921.0
1783616400,29685.2,29692.7,29385.7,29558.2,16631.0
1783620000,29557.6,29675.2,29550.8,29656.5,14823.0
1783623600,29657.0,29693.7,29635.3,29667.6,13308.0
1783627200,29667.3,29763.6,29664.0,29744.8,12389.0
1783630800,29744.7,29754.3,29700.3,29710.0,12783.0
1783634400,29710.6,29728.1,29668.8,29718.7,13538.0
1783638000,29718.1,29743.7,29696.7,29701.5,7359.0
1783645200,29709.2,29734.5,29678.5,29695.5,5795.0
1783648800,29695.5,29737.4,29681.6,29707.0,6340.0
1783652400,29706.7,29725.9,29578.9,29640.5,13458.0
1783656000,29640.7,29696.5,29592.0,29666.1,11878.0
1783659600,29667.6,29725.7,29628.1,29725.7,10880.0
1783663200,29725.9,29737.1,29686.2,29706.6,9231.0
1783666800,29706.6,29722.2,29650.0,29656.6,9249.0
1783670400,29657.1,29670.5,29614.5,29619.7,10476.0
1783674000,29621.6,29631.0,29549.7,29593.6,10122.0
1783677600,29594.6,29599.3,29537.6,29547.7,9514.0
1783681200,29547.5,29578.1,29517.6,29547.7,10561.0
1783684800,29547.7,29601.5,29491.2,29589.2,9118.0
1783688400,29589.2,29636.0,29580.5,29624.5,8098.0
1783692000,29625.3,29661.5,29581.2,29589.3,9629.0
1783695600,29590.7,29652.3,29546.0,29574.5,11386.0
1783699200,29574.3,29741.9,29565.7,29697.7,14427.0
1783702800,29696.5,29739.2,29453.2,29591.7,16509.0
1783706400,29595.2,29764.9,29555.0,29719.0,15884.0
1783710000,29720.9,29816.1,29720.7,29801.0,13821.0
1783713600,29801.0,29845.6,29771.6,29812.6,12582.0
1783717200,29815.6,29841.0,29797.6,29812.4,12434.0
